"category","source","count","channels","example_title","example_url"
"其他/待人工判断","中国核工业","1","interview","刘永：核聚变，作为未来能源的挑战与应对","https://www.ditan.com/news/interview/5367.html"
"交易/招标/采购平台","中国核工业集团有限公司电子采购平","1","bidding","天津市40MW/80MWh储能电站公开招标","https://www.ditan.com/news/bidding/8726.html"
"企业/项目公司","中国化学城投公司","1","hot","迈向零碳园区，湄潭生物质集中供能项目进入生产准备阶段","https://www.ditan.com/news/hot/8370.html"
"协会/联盟/研究机构","中国环保产业协会","1","hot","中国环保产业协会发布 2024 发展报告，产业发展呈现新态势","https://www.ditan.com/news/hot/7022.html"
"行业媒体/垂直资讯","中国环境 APP","1","hot","“开门见喜”的气候大会，为何有的国家“谈钱色变”？","https://www.ditan.com/news/hot/682.html"
"行业媒体/垂直资讯","中国环境科学研究院","1","hot","中国环科院召开生态环境科技中长期战略与关键技术研讨会","https://www.ditan.com/news/hot/1074.html"
"行业媒体/垂直资讯","中国环境科学研究院减污降碳协同创新中心","1","hot","首个中国上市公司减污降碳协同增效排行榜于联合国气候大会开幕当天在迪拜发布","https://www.ditan.com/news/hot/666.html"
"其他/待人工判断","中国基金报","1","hot","重磅利好！六部门发布电动汽车充电设施服务能力“三年倍增”行动方案","https://www.ditan.com/news/hot/8657.html"
"央国企/能源集团/电网","中国家电网","1","hot","雷军官宣：小米汽车3月28日正式上市！价格成最大悬念！","https://www.ditan.com/news/hot/1679.html"
"其他/待人工判断","中国建材报","1","hot","快递减塑、减碳新思路——聚焦循环快递规模化","https://www.ditan.com/news/hot/1087.html"
"其他/待人工判断","中国建材信息总网","1","hot","《绿色低碳先进技术示范项目清单（第一批）》公开征求意见","https://www.ditan.com/news/hot/3345.html"
"会议/活动/展会","中国经济导报、中国发展网","1","hot","上海奉贤将建设首个全要素城镇型“低碳发展实践区”","https://www.ditan.com/news/hot/3726.html"
"官方媒体/主流媒体","中国经济时报","1","interview","林伯强：2026年我国将持续推进东数西算工程","https://www.ditan.com/news/interview/11285.html"
"其他/待人工判断","中国经济周刊","1","hot","COP28开幕在即！现场直击","https://www.ditan.com/news/hot/642.html"
"企业/项目公司","中国科技新闻网","1","hot","上海首个职工绿色低碳技术创新竞赛正式启动","https://www.ditan.com/news/hot/6483.html"
"协会/联盟/研究机构","中国科学院院刊","1","hot","中国低碳政策演进、阶段特征与治理模式变革","https://www.ditan.com/news/hot/3928.html"
"其他/待人工判断","中国矿业网","1","hot","我国已建成4000多家各级绿色矿山","https://www.ditan.com/news/hot/1358.html"
"地方政府/地方主管部门","中国能建城市发展公司","1","hot","195米，近零碳！中国能建上海总部开建","https://www.ditan.com/news/hot/3523.html"
"交易/招标/采购平台","中国能建电子采购平台","1","bidding","招标 | 25GWh大单！中国能建2025年度磷酸铁锂电池储能系统集采招标","https://www.ditan.com/news/bidding/7463.html"
"央国企/能源集团/电网","中国能建中电工程","1","hot","试运行一次成功！又一百万千瓦机组","https://www.ditan.com/news/hot/7849.html"
"行业媒体/垂直资讯","中国能源新闻网","1","interview","专访丨需完善绿证的交易和核销机制","https://www.ditan.com/news/interview/5551.html"
"其他/待人工判断","中国气象报社","1","themes","中国气象局明确16项重点任务 提升能源气象服务能力和效益","https://www.ditan.com/news/themes/1479.html"
"其他/待人工判断","中国汽车报","1","hot","中国动力电池产业创新跃迁调研行走进欣旺达","https://www.ditan.com/news/hot/100749.html"
"协会/联盟/研究机构","中国汽车动力电池产业创新联盟","1","interview","欧阳明高院士：《动力电池技术趋势与前景展望》","https://www.ditan.com/news/interview/4164.html"
"官方媒体/主流媒体","中国青年报","1","hot","《国家突发事件总体应急预案》发布，全方位筑牢安全防线","https://www.ditan.com/news/hot/6952.html"
"其他/待人工判断","中国青年网","1","hot","截至2023年底我国累计建成充电基础设施859.6万台","https://www.ditan.com/news/hot/1740.html"
"中央部委/国务院/监管","中国人民银行","1","hot","利好！CCUS全产业链纳入绿色金融支持目录","https://www.ditan.com/news/hot/7792.html"
"中央部委/国务院/监管","中国人民银行广东省分行","1","hot","广东江门碳账户数据整合促进资本要素绿色化配置","https://www.ditan.com/news/hot/8569.html"
"官方媒体/主流媒体","中国日报","1","hot","温控有度 储势而上：新能安Reno新品璀璨启幕2024储能国际峰会","https://www.ditan.com/news/hot/3543.html"
"官方媒体/主流媒体","中国日报网","1","interview","李乐成：加快中国制造绿色低碳转型 贡献全球可持续发展","https://www.ditan.com/news/interview/9241.html"
"央国企/能源集团/电网","中国三峡建工","1","hot","三峡建工华东区域在建抽蓄项目全力冲刺","https://www.ditan.com/news/hot/100665.html"
"其他/待人工判断","中国商报","1","hot","COP28：拯救气候危机行动时","https://www.ditan.com/news/hot/621.html"
"其他/待人工判断","中国社会科学报","1","hot","实施绿色低碳发展价格机制：意义、路径与关系处理","https://www.ditan.com/news/hot/6945.html"
"其他/待人工判断","中国社会科学网","1","hot","英国牛津大学出版社推出《气候变化与公共卫生》","https://www.ditan.com/news/hot/1627.html"
"央国企/能源集团/电网","中国石化 等","1","hot","福建古雷炼化一体化二期项目开工，中沙合作再谱新篇","https://www.ditan.com/news/hot/6100.html"
"央国企/能源集团/电网","中国石油","1","hot","中石油新疆2×660MW燃煤机组三大主机招标","https://www.ditan.com/news/hot/3585.html"
"交易/招标/采购平台","中国石油工程建设有限公司采购招标中心","1","hot","70MW！大唐发布电解槽招标公告","https://www.ditan.com/news/hot/3572.html"
"央国企/能源集团/电网","中国石油天然气集团","1","hot","中国石油打造绿色低碳发展增长极","https://www.ditan.com/news/hot/5437.html"
"其他/待人工判断","中国食品报","1","hot","《中国奶业低碳白皮书》发布","https://www.ditan.com/news/hot/1674.html"
"地方政府/地方主管部门","中国市政中南院","1","hot","中国市政中南院接入 DeepSeek，开启市政工程智能化新篇","https://www.ditan.com/news/hot/6936.html"
"其他/待人工判断","中国铁建港航局","1","hot","“铁建起重 5000” 交付，助力中国铁建开拓海洋经济与绿色转型","https://www.ditan.com/news/hot/6469.html"
"央国企/能源集团/电网","中国西电集团","1","bidding","中国西电集团浙江杭州用户侧储能EPC招标","https://www.ditan.com/news/bidding/4505.html"
"其他/待人工判断","中国新闻周刊","1","hot","苏伟：中国的能源转型要“先立后破”","https://www.ditan.com/news/hot/1081.html"
"其他/待人工判断","中国雄安","1","hot","首个国标零碳园区在雄安新区授牌","https://www.ditan.com/news/hot/8456.html"
"其他/待人工判断","中国雄安官网","1","hot","《雄安新区绿色发展城市典范建设方案（2024-2030年）》发布","https://www.ditan.com/news/hot/5219.html"
"其他/待人工判断","中国银行保险网","1","hot","重磅！《银行业保险业绿色金融高质量发展实施方案》 印发，助力绿色低碳转型","https://www.ditan.com/news/hot/6979.html"
"中央部委/国务院/监管","中国证券监督管理委员会","1","hot","证监会发布意见，以资本市场助力金融 “五篇大文章”","https://www.ditan.com/news/hot/6775.html"
"其他/待人工判断","中国证券网","1","hot","最高补贴1万元 哈尔滨开展汽车以旧换新补贴活动","https://www.ditan.com/news/hot/3876.html"
"央国企/能源集团/电网","中国中化","1","hot","中国中化与中国中车在京签署战略合作框架协议","https://www.ditan.com/news/hot/6826.html"
"央国企/能源集团/电网","中国中煤能源集团","1","hot","中煤刷新土耳其矿山立井施工最高月成井纪录","https://www.ditan.com/news/hot/4138.html"
"企业/项目公司","中国资源循环集团","1","hot","中国资源循环集团遭假冒，严正声明维权并警示公众","https://www.ditan.com/news/hot/6157.html"
"企业/项目公司","中海石油气电集团","1","hot","滨州管道首次“线上管道气竞价交易”圆满完成","https://www.ditan.com/news/hot/4177.html"
"央国企/能源集团/电网","中核二四","1","hot","宁德核电 5 号机组常规岛 FCD 浇筑开启建设新阶段","https://www.ditan.com/news/hot/6250.html"
"中央部委/国务院/监管","中华人民共和国工业和信息化部门","1","hot","六部门：2025年度国家绿色数据中心推荐工作启动","https://www.ditan.com/news/hot/7587.html"
"中央部委/国务院/监管","中华人民共和国中央人民政府","1","hot","国管局发布 2025 公共机构节能安排，助力绿色发展","https://www.ditan.com/news/hot/6774.html"
"交易/招标/采购平台","中基电科电子招投标交易平","1","bidding","阿勒泰20万千瓦/80万千瓦时构网型储能项目招标","https://www.ditan.com/news/bidding/8868.html"
"其他/待人工判断","中际联合","1","hot","莫合风电场技术革新，塔筒平台盖板自动开闭系统保安全提效率","https://www.ditan.com/news/hot/6955.html"
"其他/待人工判断","中林数科","1","interview","专访朱建华老师 | 新版造林碳汇方法学关键要点解读","https://www.ditan.com/news/interview/279.html"
"交易/招标/采购平台","中铝集团电子招投标平台","1","bidding","包头铝业燃煤自备电厂可再生能源替代达茂旗120万千瓦项目风机施工工程(Ⅰ标段)项目公告","https://www.ditan.com/news/bidding/3563.html"
"其他/待人工判断","中汽协","1","hot","2024年8月燃料电池汽车产销均完成1000辆","https://www.ditan.com/news/hot/5345.html"
"地方政府/地方主管部门","中山市人民政府","1","hot","广东中山分布式光伏发展计划（2024 - 2030）：多领域推进与政策支持","https://www.ditan.com/news/hot/6148.html"
"企业/项目公司","中石化碳科公司微信公众号","1","interview","张希良：剖析中国碳市场建设发展逻辑与方向","https://www.ditan.com/news/interview/11178.html"
"其他/待人工判断","中时新闻网","1","hot","日本将放宽离岸风电设置范围 将纳入专属经济区","https://www.ditan.com/news/hot/1689.html"
"官方媒体/主流媒体","中央广电总台国际在线","1","interview","王传福：未来三个月我国新能源车渗透率可能突破50%","https://www.ditan.com/news/interview/1738.html"
"地方政府/地方主管部门","中原区人民政府","1","hot","河南郑州：优化整合本地电源侧、电网侧、负荷侧资源 建成N个源网荷储一体化项目","https://www.ditan.com/news/hot/5040.html"
