"channel","publish_date","source","author","title","url"
"hot","2024 12/16","CIPIE四川电力展","","全球电力能源巨头将亮相CIPIE2025四川电力展！全方位助力打造国家战略腹地核心承载区","https://www.ditan.com/news/hot/6344.html"
"hot","2024 12/16","海南跨博会","","选品?转型?创业?2024海南跨博会:一站式解锁全新“财富密码”!","https://www.ditan.com/news/hot/6343.html"
"hot","2024 12/13","北极星储能网","","宁德时代 “CharGo 充电狗”：多功能创新开启新能源新篇","https://www.ditan.com/news/hot/6326.html"
"hot","2024 12/13","北极星电力网","","2024 科创大会”：阳光电源展科创实力与行业担当","https://www.ditan.com/news/hot/6327.html"
"hot","2024 12/12","云深处","","云深处 X30 四足机器人助力新加坡电力隧道巡检革新","https://www.ditan.com/news/hot/6323.html"
"hot","2024 12/17","环球零碳公众号","","锂电运输革新：西南三省市铁路试点启幕，产业格局待变","https://www.ditan.com/news/hot/6358.html"
"hot","2024 12/12","中国电力报","王茜","中国核电产业：把握机遇，凭优势迈向世界先进水平","https://www.ditan.com/news/hot/6325.html"
"hot","2024 12/12","科技日报","杨曦","连云港港近零碳港口智能微电网：全国港口零碳建设范例","https://www.ditan.com/news/hot/6322.html"
"hot","2024 12/11","广州硕信展览有限公司","","2025第三届世界氢能产业博览会","https://www.ditan.com/news/hot/6313.html"
"hot","2024 12/11","东方日升新能源","","东方日升亮相光伏年会，展示组件创新成果与光储布局","https://www.ditan.com/news/hot/6308.html"
"hot","2024 12/12","筑文说易公众号","","水冷式中央空调设备用电量估算方法解析","https://www.ditan.com/news/hot/6314.html"
"hot","2024 12/11","广州硕信展览有限公司","","2025第10届亚太储能技术及应用展","https://www.ditan.com/news/hot/6312.html"
"hot","2024 12/11","广州硕信展览有限公司","","WBE2025世界电池及储能产业博览会暨第10届亚太电池展/亚太储能展","https://www.ditan.com/news/hot/6311.html"
"hot","2024 12/11","北极星电力网","","中国电建：前10月新签合同金额9489.71亿元 同比增长9.38%","https://www.ditan.com/news/hot/6301.html"
"hot","2024 12/11","能源新媒","","AI 能耗引发电力危机，核电、绿电谁能解困？","https://www.ditan.com/news/hot/6310.html"
"hot","2024 12/11","新华社","","阿富汗巴格达拉水电项目签约，助力艾娜克铜矿项目","https://www.ditan.com/news/hot/6300.html"
"hot","2024 12/11","能源评论•首席能源观","","我国抽水蓄能发展：现状、优势与展望","https://www.ditan.com/news/hot/6297.html"
"hot","2024 12/11","国家能源集团","王丹柏","四川大渡河老鹰岩一级水电站获批：水电领域的新突破","https://www.ditan.com/news/hot/6299.html"
"hot","2024 12/11","三峡小微","陈磊","三峡集团与中国安能座谈：共商深化多领域战略合作","https://www.ditan.com/news/hot/6298.html"
"hot","2024 12/11","抽水蓄能行业分会","","EDF 阿联酋巨无霸抽蓄电站计划：新能源征程新跨越","https://www.ditan.com/news/hot/6295.html"
"hot","2024 12/10","华北能监局","","华北能源监管局印发通知加强发电业务许可监管","https://www.ditan.com/news/hot/6270.html"
"hot","2024 12/10","南方电网公司","","南方电网：多举措构建新型电力系统，推动能源转型与民生福祉提升","https://www.ditan.com/news/hot/6268.html"
"hot","2024 12/10","北极星风力发电网","","山东枣庄台儿庄区与山亭区 “千乡万村驭风行动” 风电项目竞争性比选启动","https://www.ditan.com/news/hot/6266.html"
"hot","2024 12/10","内蒙古电力集团","","内蒙古电力集团呼和浩特抽水蓄能电站 1 号机组 A 级检修提前竣工，性能显著提升","https://www.ditan.com/news/hot/6265.html"
"hot","2024 12/10","国际能源小数据","","挪威搁置北极海底商业规模深海采矿计划引关注","https://www.ditan.com/news/hot/6260.html"
"hot","2024 12/10","北极星储能网","","搭载宁德时代电池！小米汽车YU7发布！预计于明年6-7月正式上市","https://www.ditan.com/news/hot/6261.html"
"hot","2024 12/10","中国能源观察","王乃啸","电网调度权与交易权：关系剖析、需求把握与能力互促","https://www.ditan.com/news/hot/6263.html"
"hot","2024 12/10","中国新闻网","索有为","深圳绿电绿证交易：助力企业绿色转型与外向发展","https://www.ditan.com/news/hot/6255.html"
"hot","2024 12/10","内蒙古电力集团","","呼和浩特抽水蓄能电站 1 号机组 A 级检修提前竣工，性能跃升","https://www.ditan.com/news/hot/6257.html"
"hot","2024 12/10","国家电网报","","江苏电科院：多举措提升超特高压 GIS 设备运行可靠性","https://www.ditan.com/news/hot/6258.html"
"hot","2024 12/06","中核二四","","宁德核电 5 号机组常规岛 FCD 浇筑开启建设新阶段","https://www.ditan.com/news/hot/6250.html"
"hot","2024 11/15","财政部","","财政部：提前下达 2025 年可再生能源电价附加补助地方资金预算","https://www.ditan.com/news/hot/6069.html"
"hot","2024 12/09","广东北展国际展览集团","","资源大揭秘，一次参展就将全行业资源收入囊中？这场展会真就做到了！(1)","https://www.ditan.com/news/hot/6253.html"
"hot","2024 11/14","走进电力市场公众号","荆朝霞","国能综通监管〔2024〕148 号通知解读：电力市场交易的规范与发展","https://www.ditan.com/news/hot/6058.html"
"hot","2024 11/15","科技日报","李禾","《土壤污染源头防控行动计划》","https://www.ditan.com/news/hot/6068.html"
"hot","2024 11/15","i金山","","上海金山海上风电场一期开建：平价开发示范 助力环保与能源转型","https://www.ditan.com/news/hot/6064.html"
"hot","2024 11/14","浙电e家","杨晓璇,周行,陈运鹏","浙西衢州：光伏发展 “加速度” 背后的电网建设与新能源消纳","https://www.ditan.com/news/hot/6057.html"
"hot","2024 11/13","中国石化","","COP29：绿色低碳 “冲锋号”，引领 “一带一路” 能源化工新征程","https://www.ditan.com/news/hot/6041.html"
"hot","2024 11/14","营口市工信局","","辽宁营口发布〈2024 年有序用电方案〉修订通知及解读","https://www.ditan.com/news/hot/6056.html"
"hot","2024 11/14","中国政府采购网","","上海杨浦区政府机关光储直柔示范项目：不接受联合体、面向中小企业的 356.46 万元招标","https://www.ditan.com/news/hot/6059.html"
"hot","2024 11/13","浙江省人民政府","","全面深化美丽浙江建设：从目标到行动的生态文明战略指南","https://www.ditan.com/news/hot/6042.html"
"hot","2024 11/13","央视新闻网","","全国首个，山东唯一！百万千瓦级海上光伏项目并网","https://www.ditan.com/news/hot/6039.html"
"hot","2024 11/11","中国新闻网","","总投资4.52亿！并网送电","https://www.ditan.com/news/hot/6035.html"
"hot","2024 11/13","南方电网公司","","南网总调新型电力系统灵活调节能力分析及提升措施研究项目（二次招标）公告","https://www.ditan.com/news/hot/6040.html"
"hot","2024 11/11","新华社","","中华人民共和国能源法，全文来了！","https://www.ditan.com/news/hot/6036.html"
"hot","2024 11/14","风能专委会CWEA","CWEA公众号编译","西澳将建西部绿色能源中心：70GW 可再生能源项目助力绿氢产业发展","https://www.ditan.com/news/hot/6054.html"
"hot","2024 11/11","国家能源局","","国家能源局：不得利用“发售一体”优势抢占市场份额","https://www.ditan.com/news/hot/6034.html"
"hot","2024 11/07","湖北生态环境厅","","湖北省碳普惠体系建设实施方案(2024-2027年)","https://www.ditan.com/news/hot/6012.html"
"hot","2024 11/07","国际能源小数据","","【分析】特朗普赢得大选可能使美国的排放量增加40亿吨","https://www.ditan.com/news/hot/6015.html"
"hot","2024 11/12","工业和信息化部","","工信部印发《重点工业产品碳足迹核算规则标准编制指南》","https://www.ditan.com/news/hot/6037.html"
"hot","2024 11/07","工信部","","工信部对新型储能制造业高质量发展行动方案（征求意见稿）公开征求意见","https://www.ditan.com/news/hot/6008.html"
"hot","2024 11/07","江西省发展改革委","","共174项 江西省拟上报国家节能降碳专项和污染治理专项2025年中央预算内投资项目公示","https://www.ditan.com/news/hot/6009.html"
"hot","2024 11/07","生态环境部","","披露多项电力数据！生态环境部发布《中国应对气候变化的政策与行动2024年度报告》","https://www.ditan.com/news/hot/6016.html"
"hot","2024 11/06","鄂尔多斯市生态环境局","","鄂尔多斯减污降碳协同创新试点方案：推进煤电机组“三改联动”","https://www.ditan.com/news/hot/5991.html"
"hot","2024 11/05","天津国际智能阀门泵业展览会邀请函","","天津国际智能阀门泵业展览会邀请函","https://www.ditan.com/news/hot/5980.html"
"hot","2024 11/05","北极星碳管家网","","全国CCER项目最新进展：1个终止，23个进入下一阶段，4个继续公示","https://www.ditan.com/news/hot/5969.html"
"hot","2024 11/06","宁夏发改委","","宁夏储能新规下发！新能源不配储优先弃电！租赁4h储能折算1.2倍规模！","https://www.ditan.com/news/hot/5989.html"
"hot","2024 11/05","广州市工业和信息化局","","引导金融机构加大新型储能资金投入！《广州市推进新型储能产业园区建设实施方案》发布","https://www.ditan.com/news/hot/5963.html"
"hot","2024 11/05","北极星太阳能光伏网","","阿联酋1.5GW光伏项目开标！","https://www.ditan.com/news/hot/5964.html"
"hot","2024 11/05","江苏镇江市发展和改革委员会","","立即制订措施落实整改！江苏镇江储能电站安全生产管理工作征意见","https://www.ditan.com/news/hot/5962.html"
"hot","2024 11/05","北极星输配电网","","鄂尔多斯打造内蒙古首个县域配电网“零计划停电”示范区","https://www.ditan.com/news/hot/5968.html"
"hot","2024 11/05","北京市交通委员会","","北京：氢能载货汽车非早晚高峰可进五环","https://www.ditan.com/news/hot/5967.html"
"hot","2024 11/05","上海市浦东新区发展和改革委员会","","鼓励储能！最高补贴500万！上海浦东节能低碳专项资金管理办法征意见","https://www.ditan.com/news/hot/5960.html"
"hot","2024 11/05","国家电网公司","","国家电网公司《生物多样性保护报告》和“绿电方舟”项目亮相COP16","https://www.ditan.com/news/hot/5961.html"
"hot","2024 11/04","珠海市发展和改革局","","适用于储能电站、充电站等！广东珠海出台电力设施保护行政处罚规则！","https://www.ditan.com/news/hot/5944.html"
"hot","2024 11/20","北极星太阳能光伏网（翻译）","","直供美国！5GW电池及组件投产","https://www.ditan.com/news/hot/6117.html"
"hot","2024 11/19","宁夏电力交易中心","","宁夏公示2家售电公司入市注册信息","https://www.ditan.com/news/hot/6108.html"
"hot","2024 11/20","南充市生态环境局","","南充市危险废物利用处置能力建设投资引导性建议公告","https://www.ditan.com/news/hot/6119.html"
"hot","2024 11/20","广元市生态环境局","","四川省广元市印发关于加强生态环境分区管控的通知","https://www.ditan.com/news/hot/6115.html"
"hot","2024 11/19","深圳特区报","熊子恒","1200亿！历史之最！第二十六届高交会闭幕！","https://www.ditan.com/news/hot/6113.html"
"hot","2024 11/20","云南发改委","","十问十答｜云南省优化调整分时电价政策","https://www.ditan.com/news/hot/6118.html"
"hot","2024 11/19","湖北省发改委","","湖北拟在部分节假日设深谷电价，征求意见稿发布","https://www.ditan.com/news/hot/6106.html"
"hot","2024 11/19","二连浩特市发展和改革委员会","","二连浩特市发布电力设施保护及供用电秩序维护办法","https://www.ditan.com/news/hot/6107.html"
